Entity,Code,Year,Annual CO2 emissions percentage,Annual CO₂ emissions
Oceania,,1991,1.3440083711169704,311622940
Oceania,,1992,1.4145019428089385,318661220
Oceania,,1993,1.419048029911462,322915330
Oceania,,1994,1.4267207114302278,328044930
Oceania,,1995,1.4428444573348764,339531300
Oceania,,1996,1.434711621173819,348034700
Oceania,,1997,1.4691348197436511,358496830
Oceania,,1998,1.52977526,371793120
Oceania,,1999,1.5392515689546022,382561340
Oceania,,2000,1.529092426036998,390079870
Oceania,,2001,1.5574303019515998,400357540
Oceania,,2002,1.544925532787735,405958000
Oceania,,2003,1.5024312325471845,415715000
Oceania,,2004,1.5002834408558847,429568640
Oceania,,2005,1.4673716244480626,434553100
Oceania,,2006,1.4389958915353769,440741250
Oceania,,2007,1.4227755315130537,448667040
Oceania,,2008,1.4144753400544976,453681630
Oceania,,2009,1.4360730180024208,452965020
Oceania,,2010,1.3541290977926448,451682000
Oceania,,2011,1.3053346215565438,450399680
Oceania,,2012,1.295637203233391,453473280
Oceania,,2013,1.2640782157262067,446240540
Oceania,,2014,1.2492472386132354,442859330
Oceania,,2015,1.2768824059520387,452078900
Oceania,,2016,1.3005410692036912,460608160
Oceania,,2017,1.293056639642183,465369760
Oceania,,2018,1.275846876524812,468624000
Oceania,,2019,1.2668387610420573,470051360
Oceania,,2020,1.2801352521346117,449667040
Oceania,,2021,1.188539959136944,439661570
Oceania,,2022,1.1611261804703956,433028500
Oceania,,2023,1.1386207989831527,430302660
South America,,1844,0.017025854962805682,24171
South America,,1845,0.023244476336725214,36046
South America,,1846,0.028954015594002114,45661
South America,,1847,0.032697343097016274,55846
South America,,1848,0.036623314718660475,63594
South America,,1849,0.062704802,116034
South America,,1850,0.047816689,94126
South America,,1851,0.055563340600968784,110448
South America,,1852,0.087128747,180875
South America,,1853,0.053641422,116529
South America,,1854,0.002113014,5389
South America,,1855,0.057980512914828815,150900
South America,,1856,0.20007286727329496,556694
South America,,1857,0.31331273483669264,880976
South America,,1858,0.33722583151487345,962943
South America,,1859,0.2507398366797656,758669
South America,,1860,0.31086572647992433,1033002
South America,,1861,0.272199509,950494
South America,,1862,0.2463949460664558,877144
South America,,1863,0.25359459897043407,962480
South America,,1864,0.2886370114982087,1182042
South America,,1865,0.318053745,1383061
South America,,1866,0.42005311461093964,1886320
South America,,1867,0.41606662680149775,2003559
South America,,1868,0.47040630097193625,2330022
South America,,1869,0.3972545481485126,2088179
South America,,1870,0.3975050860272293,2135154
South America,,1871,0.39615964364463624,2261620
South America,,1872,0.4765559286447814,3012619
South America,,1873,0.4925635333976654,3308867
South America,,1874,0.5939962728400168,3742494
South America,,1875,0.4752315888341606,3243613
South America,,1876,0.46263908248657304,3202210
South America,,1877,0.4232971815652624,2987233
South America,,1878,0.4113559949543434,2919186
South America,,1879,0.3974905590183096,3020111
South America,,1880,0.4024443984943052,3453197
South America,,1881,0.4224533881543563,3751238
South America,,1882,0.4085905900660228,3832123
South America,,1883,0.408520156,4075048
South America,,1884,0.45896197758995044,4632899
South America,,1885,0.4748138324088305,4829543
South America,,1886,0.4387236090448885,4530320
South America,,1887,0.48446192037531854,5250247
South America,,1888,0.5319022566688109,6387091
South America,,1889,0.6273925164465122,7538223
South America,,1890,0.48445420345023876,6329836
South America,,1891,0.4809649447137889,6584004
South America,,1892,0.4875856904047581,6727751
South America,,1893,0.49362427407177734,6725705
South America,,1894,0.5952026727571117,8401482
South America,,1895,0.5716989385416704,8548265
South America,,1896,0.596703408,9217044
South America,,1897,0.5293192744661732,8561701
South America,,1898,0.5385151174713134,9186857
South America,,1899,0.5168400721859961,9629430
South America,,1900,0.4553978432947505,8932587
South America,,1901,0.47649206543276257,9644027
South America,,1902,0.49593437215625047,10289648
South America,,1903,0.4638651527233383,10492844
South America,,1904,0.4777915068101923,10929525
South America,,1905,0.5238480104707125,12766501
South America,,1906,0.609514968,15509021
South America,,1907,0.6106256982588861,17710128
South America,,1908,0.6716334794735332,18709604
South America,,1909,0.6356442621827326,18441104
South America,,1910,0.6792787452180007,20672666
South America,,1911,0.7751952915909762,23954296
South America,,1912,0.7617755112980523,24730868
South America,,1913,0.73844618,25967704
South America,,1914,0.6762519270882841,21570992
South America,,1915,0.499162339,15675078
South America,,1916,0.4318089460035319,14646844
South America,,1917,0.36882536544969374,13086434
South America,,1918,0.3328926930784792,11650200
South America,,1919,0.4492901983673798,13630743
South America,,1920,0.4558665243361725,16127816
South America,,1921,0.49504325217334677,15376955
South America,,1922,0.5389031653848414,17538402
South America,,1923,0.5393102076155188,19904310
South America,,1924,0.6734815336305283,24937520
South America,,1925,0.7075130782455863,26465472
South America,,1926,0.7479781352727074,27506204
South America,,1927,0.7515408539437682,30158940
South America,,1928,0.790901954,31606908
South America,,1929,0.8109067627419682,34773396
South America,,1930,0.7478834460518672,29601944
South America,,1931,0.7632798123294848,27014918
South America,,1932,0.9529680771393944,30424378
South America,,1933,1.0221494469306007,34371650
South America,,1934,1.0513495939881443,38439308
South America,,1935,1.081005527717836,41464588
South America,,1936,0.9718998032543635,40896870
South America,,1937,1.137041156155624,51129504
South America,,1938,1.1263287938243791,47639420
South America,,1939,1.041849246924427,46572064
South America,,1940,1.0422935381494727,50912532
South America,,1941,1.030311526535387,51506230
South America,,1942,0.9711429840187769,48387430
South America,,1943,0.966137881,49034136
South America,,1944,1.047621422,54083316
South America,,1945,1.276561349843412,54755708
South America,,1946,1.2506160618413384,57635230
South America,,1947,1.2177433665014603,62898948
South America,,1948,1.2862430146239983,70073040
South America,,1949,1.3687938143906355,71232510
South America,,1950,1.9124596139862557,113413520
South America,,1951,2.057171532458737,131276936
South America,,1952,2.187334597123461,141465000
South America,,1953,2.1144906409507973,140632350
South America,,1954,2.2246234192618046,151041460
South America,,1955,2.2846335284397354,170065740
South America,,1956,2.323585816480345,184167710
South America,,1957,2.3566048038883523,192903300
South America,,1958,2.1234705228237303,178736500
South America,,1959,2.2245187291985604,196974220
South America,,1960,2.1214479898386576,199140540
South America,,1961,2.1429155103975552,201756400
South America,,1962,2.212204942556799,215629970
South America,,1963,2.1367884001152175,219379200
South America,,1964,2.1261795513650523,230147580
South America,,1965,2.122732097968978,240092670
South America,,1966,2.124236800624124,251989390
South America,,1967,2.1845355692502393,267328100
South America,,1968,2.2286047591783227,287605000
South America,,1969,2.2616116715595913,311235260
South America,,1970,2.2674420666597275,337826140
South America,,1971,2.2351990383494607,346539170
South America,,1972,2.234629094441988,362556700
South America,,1973,2.2983041127234674,392667400
South America,,1974,2.4485833215681625,416530270
South America,,1975,2.4140244658278642,411657630
South America,,1976,2.3310153412030736,419328960
South America,,1977,2.3504889744050175,434808350
South America,,1978,2.423321149223064,462110140
South America,,1979,2.520963092366902,494336160
South America,,1980,2.6084779436748713,508353860
South America,,1981,2.5743653676342766,489719070
South America,,1982,2.6011715527166923,490869630
South America,,1983,2.5581227306666987,485836380
South America,,1984,2.5013643002871273,491463070
South America,,1985,2.470486073283501,501802700
South America,,1986,2.5697772748403804,529758620
South America,,1987,2.6223530774168435,557251900
South America,,1988,2.627410343347618,580266800
South America,,1989,2.5897520209550398,579758200
South America,,1990,2.6319310020165316,598211000
South America,,1991,2.6135187013778656,605972700
South America,,1992,2.743288751860094,618012400
South America,,1993,2.868044681604887,652645700
South America,,1994,2.8508612387092693,655496600
South America,,1995,2.9298297656543197,689449860
South America,,1996,2.967020900040789,719744800
South America,,1997,3.142447335330372,766816900
South America,,1998,3.2546535950797177,791003650
South America,,1999,3.271076772252042,812984400
South America,,2000,3.184696438379213,812433540
South America,,2001,3.0809681977375827,792002600
South America,,2002,3.1204083635361433,819945500
South America,,2003,2.965489489433787,820535700
South America,,2004,2.9926095601857443,856858900
South America,,2005,2.9765843997210437,881497200
South America,,2006,2.968182294188522,909106400
South America,,2007,2.9931875369822762,943890700
South America,,2008,3.079418918,987698940
South America,,2009,3.047532181998139,961250200
South America,,2010,3.2144915170048702,1072222700
South America,,2011,3.1561538405831184,1089016300
South America,,2012,3.2683884199314104,1143936600
South America,,2013,3.4230283953247795,1208385700
South America,,2014,3.4534344913402895,1224245800
South America,,2015,3.375632194856593,1195139100
South America,,2016,3.2362563862204645,1146173800
South America,,2017,3.1398711211002404,1130036400
South America,,2018,2.934105865172942,1077709600
South America,,2019,2.9231827021333374,1084625800
South America,,2020,2.788323288047755,979441100
South America,,2021,2.918844320022975,1079731200
South America,,2022,2.939233131020082,1096152800
South America,,2023,2.9344243754950337,1108965000
United States,USA,1800,0.7708191562617653,252815.98
United States,USA,1801,0.8362145372748433,267472
United States,USA,1802,0.7180665113521866,289456
United States,USA,1803,1.0047359876630186,296784
United States,USA,1804,1.0495203873389485,333424
United States,USA,1805,1.0903429682074817,340752
United States,USA,1806,1.0195011267978842,333424
United States,USA,1807,1.0425005316893041,377392
United States,USA,1808,1.104429411332036,392048
United States,USA,1809,1.109269820333463,403040
United States,USA,1810,1.0576641108695817,417696
United States,USA,1811,1.1126055932793453,447008
United States,USA,1812,1.1849899605588923,483648
United States,USA,1813,1.2626467803099246,520288
United States,USA,1814,1.3275787679755866,560592
United States,USA,1815,1.378604444274976,600896
United States,USA,1816,1.4576569133981223,663184
United States,USA,1817,1.4573932402080731,718144
United States,USA,1818,1.5185863140432263,780432
United States,USA,1819,1.4963863065510647,762112
United States,USA,1820,1.559976375175832,791424
United States,USA,1821,1.5906152959916846,828064
United States,USA,1822,1.6006600605023356,864704
United States,USA,1823,1.5993253387412603,901344
United States,USA,1824,1.7625285072307695,1014928
United States,USA,1825,1.8702845436124689,1135840
United States,USA,1826,2.1429298024382732,1315376
United States,USA,1827,2.2015690332174858,1447280
United States,USA,1828,2.3902177790968118,1593840
United States,USA,1829,2.707631221580757,1795360
United States,USA,1830,2.346909836,2088480
United States,USA,1831,2.7199128398643317,2264352
United States,USA,1832,3.682221461745199,3022800
United States,USA,1833,4.238410519657763,3528432
United States,USA,1834,3.8099970219611716,3381872
United States,USA,1835,4.4314270960924125,4316192
United States,USA,1836,4.425133399058576,4730224
United States,USA,1837,4.995763959636952,5305472
United States,USA,1838,4.752855163228752,5030672
United States,USA,1839,5.032222138,5517984
United States,USA,1840,4.943578162101322,5873392
United States,USA,1841,5.0866583522112006,6214144
United States,USA,1842,5.346392105115073,6917632
United States,USA,1843,5.8654162023977205,7764016
United States,USA,1844,6.555464844758133,9306560
United States,USA,1845,7.225295845546071,11204512
United States,USA,1846,8.059779309919932,12710416
United States,USA,1847,8.823371535777214,15070032
United States,USA,1848,9.666233086717881,16784784
United States,USA,1849,9.846671699233978,18221072
United States,USA,1850,10.054950685730777,19792928
United States,USA,1851,12.392218687383993,24633072
United States,USA,1852,12.905492128932336,26791168
United States,USA,1853,13.88439914255847,30162048
United States,USA,1854,13.001641057735117,33159198
United States,USA,1855,14.662484041862822,38160560
United States,USA,1856,14.388916267775999,40036530
United States,USA,1857,14.60095612848545,41055120
United States,USA,1858,14.585509336227787,41648690
United States,USA,1859,14.97824928943237,45320016
United States,USA,1860,14.275663811170375,47437810
United States,USA,1861,13.08143542495105,45679090
United States,USA,1862,13.32864902104791,47448800
United States,USA,1863,14.441300769241254,54809776
United States,USA,1864,14.323157938687585,58656976
United States,USA,1865,13.52688824244627,58821856
United States,USA,1866,13.190063285409076,59232224
United States,USA,1867,15.13162245110782,72865970
United States,USA,1868,16.625992339136264,82352060
United States,USA,1869,17.824662859342464,93695810
United States,USA,1870,18.36028644075522,98620220
United States,USA,1871,18.045754741479357,103020690
United States,USA,1872,19.979822193051913,126305410
United States,USA,1873,20.767218005740766,139506800
United States,USA,1874,21.315110702949386,134296590
United States,USA,1875,19.888784239836497,135747540
United States,USA,1876,19.189162347958895,132820010
United States,USA,1877,20.85508412310568,147175550
United States,USA,1878,20.278121557006592,143903600
United States,USA,1879,23.094268720838873,175468960
United States,USA,1880,23.15516880649965,198684240
United States,USA,1881,23.67130605175939,210192900
United States,USA,1882,25.09829484295568,235393950
United States,USA,1883,25.451516471614372,253882580
United States,USA,1884,26.508982438348962,267589570
United States,USA,1885,26.75748212,272162270
United States,USA,1886,27.838404220868355,287463170
United States,USA,1887,28.363295515117542,307380830
United States,USA,1888,31.135458912715873,373875100
United States,USA,1889,27.92658040369755,335542400
United States,USA,1890,30.74774262868487,401747300
United States,USA,1891,31.22358970149691,427424580
United States,USA,1892,32.645765899224116,450449200
United States,USA,1893,33.32769437419313,454094850
United States,USA,1894,30.11267729674351,425050370
United States,USA,1895,32.09842223247542,479948100
United States,USA,1896,31.13191200356309,480882460
United States,USA,1897,30.929791401213006,500287140
United States,USA,1898,31.96565176,545321500
United States,USA,1899,33.57426532149825,625534000
United States,USA,1900,33.78748374111707,662738400
United States,USA,1901,35.649231650444456,721527550
United States,USA,1902,36.84671378778245,764495740
United States,USA,1903,39.53972757674731,894406900
United States,USA,1904,38.55973623097906,882057540
United States,USA,1905,40.47834583684078,986482400
United States,USA,1906,40.69471419820735,1035471170
United States,USA,1907,41.507817958429776,1203861500
United States,USA,1908,37.793657439050115,1052812860
United States,USA,1909,40.18059100045404,1165706200
United States,USA,1910,41.78264638579611,1271582100
United States,USA,1911,40.732252035410376,1258666600
United States,USA,1912,41.38533964527547,1343565600
United States,USA,1913,41.02171308639148,1442542100
United States,USA,1914,41.31876353852408,1317980300
United States,USA,1915,43.55339307766336,1367697000
United States,USA,1916,44.781623608929486,1518980700
United States,USA,1917,47.09429185985228,1670970600
United States,USA,1918,49.939278729206606,1747718100
United States,USA,1919,48.75534303,1479158800
United States,USA,1920,49.13300544152721,1738245800
United States,USA,1921,45.833361270880715,1423668600
United States,USA,1922,44.11660153516602,1435758300
United States,USA,1923,51.392338243365785,1896735900
United States,USA,1924,45.86612302425658,1698320300
United States,USA,1925,47.00234461081047,1758185500
United States,USA,1926,51.83131059339708,1906048500
United States,USA,1927,46.42072178690385,1862839200
United States,USA,1928,45.81637012151966,1830965000
United States,USA,1929,45.788465879656485,1963506200
United States,USA,1930,44.084737837749074,1744916200
United States,USA,1931,41.956051954885105,1484959100
United States,USA,1932,39.39790270406901,1257814100
United States,USA,1933,40.113107025630676,1348876800
United States,USA,1934,39.28241551539119,1436238600
United States,USA,1935,38.90565949983287,1492320900
United States,USA,1936,40.71862942,1713411700
United States,USA,1937,39.864873972413605,1792609900
United States,USA,1938,35.83655629322153,1515749900
United States,USA,1939,37.37964374,1670920400
United States,USA,1940,38.38514363922311,1874985100
United States,USA,1941,40.87911658366025,2043585000
United States,USA,1942,44.11950453941116,2198264800
United States,USA,1943,44.76722838816299,2272059100
United States,USA,1944,47.35903196653384,2444903700
United States,USA,1945,55.01001371153941,2359551500
United States,USA,1946,48.98493518265197,2257493800
United States,USA,1947,48.126923,2485854500
United States,USA,1948,47.40479487876413,2582558700
United States,USA,1949,41.599685148931336,2164862200
United States,USA,1950,42.85633667,2541485300
United States,USA,1951,41.03644645727769,2618711600
United States,USA,1952,39.447005812080846,2551219500
United States,USA,1953,39.287570455325806,2612971300
United States,USA,1954,36.666198366656126,2489462300
United States,USA,1955,36.65435494503572,2728512000
United States,USA,1956,36.083653411364594,2859995000
United States,USA,1957,34.643235181840026,2835772200
United States,USA,1958,32.636881731627525,2747107600
United States,USA,1959,31.982186288398154,2831923200
United States,USA,1960,30.865152232083886,2897315000
United States,USA,1961,30.662345777704296,2886872800
United States,USA,1962,30.715233146536566,2993902000
United States,USA,1963,30.452487914916574,3126487600
United States,USA,1964,30.156809928493878,3264313600
United States,USA,1965,30.05642586,3399547000
United States,USA,1966,30.106603966208777,3571421400
United States,USA,1967,30.280061673163285,3705461000
United States,USA,1968,29.762666505037462,3840919600
United States,USA,1969,29.321650383564062,4035145200
United States,USA,1970,29.127368866406506,4339686000
United States,USA,1971,28.157518729984343,4365465000
United States,USA,1972,28.18591510878058,4573015000
United States,USA,1973,28.009411128519233,4785434000
United States,USA,1974,27.167123977275928,4621419000
United States,USA,1975,26.262991053394146,4478563000
United States,USA,1976,26.394362352510075,4748111400
United States,USA,1977,26.43413199632765,4889953300
United States,USA,1978,25.914484881636994,4941708300
United States,USA,1979,25.544139224433618,5008955400
United States,USA,1980,24.675432096516687,4808877600
United States,USA,1981,24.63736784071401,4686743000
United States,USA,1982,23.568326686264676,4447602000
United States,USA,1983,23.324198981114407,4429711000
United States,USA,1984,23.730330406549424,4662488000
United States,USA,1985,22.90744654991212,4652938000
United States,USA,1986,22.622942018806803,4663711000
United States,USA,1987,22.710571745915573,4826012700
United States,USA,1988,22.869958897674717,5050858500
United States,USA,1989,22.926825186370202,5132543500
United States,USA,1990,22.530520983889584,5120957000
United States,USA,1991,21.83618419940803,5062956500
United States,USA,1992,22.967824108893566,5174227500
United States,USA,1993,23.171485764202846,5272850400
United States,USA,1994,23.330122429285662,5364279300
United States,USA,1995,23.054739280821483,5425259500
United States,USA,1996,23.1385317,5612983000
United States,USA,1997,23.31024213683211,5688142300
United States,USA,1998,23.59008535327522,5733281000
United States,USA,1999,23.35230707730127,5803918000
United States,USA,2000,23.559413166886383,6010135600
United States,USA,2001,22.981689489548327,5907739600
United States,USA,2002,22.62944209750755,5946308000
United States,USA,2003,21.72120325431285,6010145300
United States,USA,2004,21.348660545064295,6112655000
United States,USA,2005,20.70677054224856,6132183000
United States,USA,2006,19.761686220097832,6052686000
United States,USA,2007,19.43933525753395,6130123000
United States,USA,2008,18.441984069748834,5915118600
United States,USA,2009,17.376004022623704,5480725500
United States,USA,2010,17.027616232012967,5679715300
United States,USA,2011,16.073584310647583,5546116000
United States,USA,2012,15.26880842654879,5344086000
United States,USA,2013,15.52379508871161,5480156700
United States,USA,2014,15.595673399098223,5528681000
United States,USA,2015,15.185676172403038,5376473000
United States,USA,2016,14.831812358109946,5252932000
United States,USA,2017,14.48229184679013,5212162000
United States,USA,2018,14.641259314577368,5377797000
United States,USA,2019,14.18204438813592,5262145000
United States,USA,2020,13.421845424785637,4714628000
United States,USA,2021,13.603613873708358,5032213000
United States,USA,2022,13.618526460341199,5078871000
United States,USA,2023,12.99599668879264,4911391000
